[INIT] EECBS_MAKESPAN: 22, SOC(A*): 118, MS(A*): 22, Hungarian time: 0.2693
[243_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0504
[244_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[245_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0504
[246_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[247_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[248_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[249_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[250_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0505
[251_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0505
[252_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0504
[253_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0504
[254_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0505
[255_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[256_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0506
[257_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0517
[258_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[259_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0510
[260_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0510
[261_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0504
[262_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0510
[263_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0511
[264_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0513
[265_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0507
[266_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0510
[267_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0506
[268_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0513
[269_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0509
[270_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[271_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0505
[272_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0494
[273_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0496
[274_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0500
[275_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[276_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[277_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[278_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0497
[279_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0496
[280_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[281_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[282_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[283_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0497
[284_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0500
[285_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0494
[286_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0496
[287_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[288_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0499
[289_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[290_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[291_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[292_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[293_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0493
[294_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[295_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[296_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0499
[297_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0500
[298_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0496
[299_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0497
[300_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[301_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[302_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0499
[303_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[304_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[305_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0500
[306_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0497
[307_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0497
[308_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0505
[309_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[310_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0505
[311_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[312_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[313_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0493
[314_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[315_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0490
[316_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[317_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[318_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0500
[319_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0497
[320_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[321_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0496
[322_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0493
[323_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[324_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0494
[325_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0512
[326_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0517
[327_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0497
[328_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0505
[329_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0500
[330_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0505
[331_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0504
[332_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0499
[333_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0499
[334_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[335_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0517
[336_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[337_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0500
[338_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0500
[339_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0499
[340_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[341_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0497
[342_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[343_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[344_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[345_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[346_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0507
[347_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0500
[348_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0496
[349_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[350_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0508
[351_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[352_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[353_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[354_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0499
[355_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0504
[356_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0514
[357_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[358_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[359_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[360_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[361_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[362_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[363_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[364_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0499
[365_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[366_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0497
[367_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0499
[368_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0500
[369_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0497
[370_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[371_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0508
[372_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[373_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[374_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0505
[375_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[376_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[377_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[378_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0503
[379_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[380_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0527
[381_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0490
[382_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0508
[383_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0491
[384_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0491
[385_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0490
[386_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[387_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0491
[388_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0493
[389_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0490
[390_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0496
[391_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0494
[392_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0492
[393_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0489
[394_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[395_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0494
[396_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[397_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0493
[398_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0496
[399_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0490
[400_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[401_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0491
[402_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0499
[403_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0493
[404_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0493
[405_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[406_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0487
[407_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0492
[408_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[409_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[410_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0493
[411_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[412_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0490
[413_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0494
[414_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0491
[415_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[416_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0491
[417_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0490
[418_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0489
[419_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0489
[420_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[421_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[422_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0495
[423_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0492
[424_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0578
[425_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0498
[426_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0553
[427_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0492
[428_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0491
[429_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0489
[430_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0486
[431_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0489
[432_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0586
[433_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0501
[434_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0563
[435_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0777
[436_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0479
[437_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0484
[438_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0540
[439_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0531
[440_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0938
[441_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0485
[442_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0483
[443_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0485
[444_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0486
[445_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0485
[446_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0484
[447_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0480
[448_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0486
[449_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0483
[450_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0489
[451_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0484
[452_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0484
[453_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0486
[454_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0487
[455_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0485
[456_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0483
[457_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0480
[458_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0482
[459_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0485
[460_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0490
[461_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0479
[462_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0487
[463_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0486
[464_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0502
[465_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0483
[466_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0483
[467_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0487
[468_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0485
[469_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0483
[470_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0485
[471_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0484
[472_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0486
[473_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0485
[474_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0486
[475_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0483
[476_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0483
[477_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0483
[478_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0481
[479_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0483
[480_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0484
[481_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0480
[482_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0481
[483_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0489
[484_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0479
[485_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0479
[486_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0190
[487_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0189
[488_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0189
[489_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0189
[490_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0188
[491_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0190
[492_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0191
[493_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0187
[494_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0192
[495_Solution] EECBS_MAKESPAN: 20, SOC(A*): 137, MS(A*): 20, TIMECOST: 0.0191
