runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.000247,0,1,102,390,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001941,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000256,0,1,111,434,101,101,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001926,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000273,0,1,80,296,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002729,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000187,0,1,63,226,53,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001895,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000198,0,1,69,237,59,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001878,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000541,1,1,96,311,50,50,50,50,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5e-05,3e-06,5e-06,0,0,0,0.000223,2e-06,3.2e-05,8.8e-05,9.1e-05,0.001919,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000103,0,1,25,51,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001877,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000366,0,1,170,709,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001927,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000269,0,1,110,427,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001911,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000317,0,1,139,552,129,129,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001915,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000375,0,1,178,744,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001902,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000441,0,1,209,883,199,199,199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.00192,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000486,0,1,238,1000,218,218,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001935,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000438,0,1,208,894,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001892,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000417,0,1,184,771,163,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001874,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000435,0,1,204,867,194,194,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001886,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000381,0,1,174,723,164,164,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001883,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000321,0,1,127,526,117,117,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001898,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000265,0,1,119,467,109,109,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001885,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000186,0,1,74,267,63,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001897,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000469,1,1,81,306,52,52,52,52,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000142,2e-06,4e-06,0,0,0,7.6e-05,1e-06,1.1e-05,3.9e-05,4.2e-05,0.001889,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000211,0,1,80,281,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001924,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.00018,0,1,71,226,61,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001928,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000132,0,1,19,35,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002783,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000511,0,1,242,1032,232,232,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.00192,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000829,1,1,253,1049,190,190,190,190,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000228,2e-06,7e-06,0,0,0,7.9e-05,1e-06,1.6e-05,8.8e-05,9e-05,0.001904,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000524,1,3,172,691,139,139,137,139,0,1,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0.000109,2e-06,7e-06,0,0,0,2.1e-05,2e-06,2.2e-05,6e-05,6.4e-05,0.001924,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000318,0,1,141,594,131,131,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.00189,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000295,0,1,132,536,119,119,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001876,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.001022,1,1,220,931,173,173,173,173,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000312,2e-06,6e-06,0,0,0,0.000192,0,3.8e-05,9.8e-05,0.0001,0.001974,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.001326,1,1,277,1141,169,169,169,169,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000414,2e-06,7e-06,0,0,0,0.000313,2e-06,4.4e-05,0.000186,0.00019,0.001885,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000803,1,1,253,1071,195,195,195,195,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000191,2e-06,7e-06,0,0,0,6.7e-05,1e-06,2.9e-05,0.000104,0.000107,0.001897,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000789,1,1,211,862,156,156,156,156,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000187,2e-06,7e-06,0,0,0,7e-05,1e-06,2.9e-05,0.000103,0.000107,0.00199,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000421,0,1,228,842,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.0019,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000548,1,1,147,621,112,112,112,112,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.9e-05,2e-06,6e-06,0,0,0,0.000106,2e-06,2.8e-05,7.3e-05,7.7e-05,0.001866,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000211,0,1,88,335,78,78,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001879,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000171,0,1,56,200,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001899,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000102,0,1,26,70,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001951,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000105,0,1,22,47,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.00193,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000105,0,1,19,37,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001896,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
9.5e-05,0,1,15,25,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001911,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000394,0,1,188,798,178,178,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001902,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.00037,0,1,172,735,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001998,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000324,0,1,143,595,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001928,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000418,0,1,128,527,118,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.002733,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.001038,1,1,242,1007,153,153,153,153,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000225,2e-06,7e-06,0,0,0,0.000259,0,5e-05,0.000147,0.00015,0.0019,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000632,1,1,190,806,150,150,150,150,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.8e-05,2e-06,6e-06,0,0,0,0.000122,1e-06,3.1e-05,8.6e-05,9e-05,0.001885,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.001064,1,1,249,1059,169,169,169,169,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000304,2e-06,8e-06,0,0,0,0.000198,0,4.1e-05,0.000155,0.000159,0.001963,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000913,1,1,252,1026,177,175,175,175,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000252,2e-06,7e-06,0,0,0,0.000123,0,2.1e-05,7e-05,7.2e-05,0.001909,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000739,1,1,220,921,171,171,171,171,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000182,2e-06,7e-06,0,0,0,7.7e-05,0,1.4e-05,6.2e-05,6.4e-05,0.001877,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000628,1,1,217,942,187,187,187,187,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.8e-05,2e-06,7e-06,0,0,0,7.5e-05,1e-06,2.6e-05,6.3e-05,6.6e-05,0.001871,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000938,1,1,182,764,139,139,139,139,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000317,2e-06,6e-06,0,0,0,0.000189,0,3.6e-05,9e-05,9.2e-05,0.001878,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000791,1,1,176,734,100,100,100,100,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.000199,2e-06,8e-06,0,0,0,0.000162,2e-06,3.6e-05,0.000135,0.000141,0.001893,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000952,1,1,179,700,96,96,96,96,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000273,2e-06,7e-06,0,0,0,0.000241,1e-06,3.4e-05,0.000145,0.000151,0.001857,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000194,0,1,72,241,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001871,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000558,1,1,98,321,41,41,41,41,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000206,2e-06,5e-06,0,0,0,8.8e-05,1e-06,2.5e-05,9.3e-05,9.5e-05,0.001915,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000102,0,1,23,55,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001918,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
8.5e-05,0,1,13,20,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001883,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000465,0,1,223,952,205,205,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001933,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000302,0,1,133,549,123,123,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001923,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.0007,1,1,219,949,182,182,182,182,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.7e-05,2e-06,7e-06,0,0,0,0.000126,2e-06,3.2e-05,8.3e-05,8.7e-05,0.001917,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000689,1,1,200,863,165,165,165,165,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.2e-05,3e-06,7e-06,0,0,0,9.1e-05,2e-06,2.9e-05,8.4e-05,8.8e-05,0.001989,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000412,0,1,186,804,176,176,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001877,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000926,1,1,230,978,182,182,182,182,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000264,2e-06,6e-06,0,0,0,0.000148,1e-06,3.3e-05,9.4e-05,9.7e-05,0.001889,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000317,0,1,144,617,134,134,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001857,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000411,0,1,201,849,179,179,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001893,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000854,1,3,221,894,145,145,143,145,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0.000329,2e-06,6e-06,0,0,0,6.1e-05,0,2.1e-05,0.0001,0.000105,0.001859,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000778,1,1,258,1125,216,216,216,216,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.1e-05,3e-06,8e-06,0,0,0,0.000139,2e-06,3.6e-05,9.5e-05,9.9e-05,0.001917,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000342,0,1,156,638,146,146,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001879,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000336,0,1,154,653,144,144,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.00191,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000531,1,1,133,541,108,108,108,108,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000138,2e-06,6e-06,0,0,0,5.1e-05,0,2.3e-05,5.3e-05,5.5e-05,0.001898,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000705,1,1,159,624,108,108,108,108,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.1e-05,2e-06,7e-06,0,0,0,0.00024,2e-06,3.6e-05,0.0001,0.000104,0.001902,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000192,0,1,68,248,58,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001885,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000193,0,1,73,263,63,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001895,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000178,0,1,62,223,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001918,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
9e-05,0,1,14,26,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001874,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000363,0,1,166,711,156,156,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001951,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000348,0,1,159,668,149,149,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001977,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000308,0,1,134,557,124,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001887,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000849,2,3,170,647,108,108,107,108,1,1,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0.000132,2e-06,8e-06,1e-06,0,0,0.000269,0,4.9e-05,0.000138,0.000146,0.001942,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.001313,2,3,175,644,110,110,109,110,1,1,1,0,0,0,0,0,0,1,1,0,3,0,1,0,0.000586,3e-06,9e-06,2e-06,0,0,0.000277,0,5.1e-05,0.000144,0.000153,0.001972,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000266,0,1,112,433,89,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001915,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.001089,1,1,168,627,105,105,105,105,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000393,2e-06,7e-06,0,0,0,0.000283,0,4.4e-05,0.000122,0.000128,0.001889,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000527,1,1,165,655,141,141,141,141,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000117,2e-06,7e-06,0,0,0,2.8e-05,1e-06,1e-05,3.1e-05,3.4e-05,0.001919,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000652,1,1,155,634,115,115,115,115,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000216,3e-06,7e-06,0,0,0,5.2e-05,0,2.9e-05,8e-05,8.5e-05,0.001868,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000811,1,1,159,644,111,111,111,111,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000266,2e-06,6e-06,0,0,0,0.000146,0,3e-05,0.000103,0.000105,0.001873,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.001009,1,1,163,619,88,88,88,88,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000358,2e-06,7e-06,0,0,0,0.000236,1e-06,3.6e-05,0.000152,0.000155,0.001922,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.0004,1,1,104,383,72,72,72,72,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.9e-05,3e-06,5e-06,0,0,0,6.9e-05,1e-06,2.3e-05,6.1e-05,6.4e-05,0.001897,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000415,1,1,99,367,66,66,66,66,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.1e-05,3e-06,4e-06,0,0,0,8.5e-05,3e-06,2.3e-05,5.8e-05,6.1e-05,0.001871,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000876,1,1,156,491,71,71,71,71,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000377,2e-06,5e-06,0,0,0,0.000163,0,3.3e-05,0.000119,0.000122,0.001877,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000608,1,1,99,353,38,38,38,38,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000222,2e-06,5e-06,0,0,0,0.00011,0,2.6e-05,0.000108,0.000111,0.001876,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000119,0,1,33,86,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001913,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
9.7e-05,0,1,19,33,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001946,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.00065,0,1,331,1329,243,242,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001918,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000414,0,1,193,827,183,183,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001908,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000344,0,1,152,638,142,142,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001882,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
0.000342,0,1,159,658,149,149,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001983,WDG+R+C+T+BP with AStar,EECBS/20241218_1634.scen
