runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.000201,0,1,80,296,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001936,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000183,0,1,63,226,53,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001951,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000191,0,1,69,237,59,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001951,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.00055,1,1,96,311,50,50,50,50,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5e-05,2e-06,4e-06,0,0,0,0.000231,1e-06,3.1e-05,8.7e-05,9.1e-05,0.001843,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
9.9e-05,0,1,25,51,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.00188,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.001102,1,1,246,1050,172,172,172,172,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000401,2e-06,8e-06,1e-06,1e-06,0,0.000168,2e-06,2.7e-05,0.000116,0.00012,0.001934,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000398,0,1,189,770,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001894,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000352,0,1,153,643,143,142,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001906,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000483,0,1,241,1041,231,231,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001894,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.00036,0,1,170,716,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001899,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000293,0,1,127,510,117,117,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001917,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000214,0,1,85,345,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001943,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000248,0,1,103,393,93,93,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001897,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.00014,0,1,44,154,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001985,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000142,0,1,40,129,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001955,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000125,0,1,33,104,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001938,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000185,0,1,34,97,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002645,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000145,0,1,42,107,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001892,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000102,0,1,20,39,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001965,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.00044,0,1,212,882,202,201,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.002269,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000376,0,1,171,692,161,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001936,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000293,0,1,131,542,121,121,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001932,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.00034,0,1,160,655,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001933,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000303,0,1,142,566,132,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001896,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000975,1,1,262,1119,207,207,207,207,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.3e-05,2e-06,6e-06,0,0,0,0.000308,1e-06,4.2e-05,0.000122,0.000125,0.001881,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000339,0,1,152,624,142,142,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001947,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000389,0,1,175,730,165,165,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001891,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000459,0,1,220,953,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001888,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000355,0,1,171,664,153,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001917,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.00042,0,1,136,528,126,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.002686,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000984,2,3,183,743,114,114,112,114,1,1,0,0,0,1,0,0,0,1,1,0,2,0,2,0,0.000292,3e-06,1e-05,0,0,0,9.1e-05,3e-06,4.7e-05,0.000178,0.000188,0.002657,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000353,0,1,159,667,149,149,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001952,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000378,0,1,164,693,154,154,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.00189,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000434,0,1,145,577,135,135,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.00268,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000313,0,1,147,591,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001907,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000237,0,1,102,390,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001886,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000247,0,1,111,434,101,101,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001921,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000197,0,1,80,296,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001848,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000176,0,1,63,226,53,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.00187,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000252,0,1,69,237,59,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002601,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.00053,1,1,96,311,50,50,50,50,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.7e-05,2e-06,4e-06,0,0,0,0.000228,1e-06,3.1e-05,8.7e-05,9e-05,0.001899,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
9.8e-05,0,1,25,51,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001878,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000398,0,1,182,778,172,172,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001859,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000388,0,1,189,765,157,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001906,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000967,1,1,245,1016,173,173,173,173,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000279,2e-06,7e-06,0,0,0,0.000157,1e-06,3.4e-05,0.000123,0.000126,0.001884,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000392,0,1,183,717,131,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001932,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000282,0,1,116,478,106,106,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001885,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000704,1,1,194,825,151,151,151,151,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.6e-05,1e-06,5e-06,0,0,0,0.00018,1e-06,3.7e-05,9.6e-05,9.9e-05,0.001879,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000458,0,1,135,565,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.002705,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000485,0,1,249,1030,206,206,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001932,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000347,0,1,169,684,159,159,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001981,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000312,0,1,141,553,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001914,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000248,0,1,102,390,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001907,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000207,0,1,78,282,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001884,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000177,0,1,72,240,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001896,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000137,0,1,41,128,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.00193,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000393,1,3,86,312,39,39,37,39,0,1,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0.000121,2e-06,5e-06,0,0,0,2.9e-05,1e-06,1.7e-05,8.2e-05,8.7e-05,0.00192,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000204,0,1,87,283,77,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001935,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
8.9e-05,0,1,19,39,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001884,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000492,0,1,242,1032,232,232,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.001885,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000502,0,1,249,1076,238,238,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001895,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000382,0,1,186,782,176,176,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001909,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000554,1,1,172,737,136,136,136,136,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.7e-05,2e-06,5e-06,0,1e-06,0,0.0001,1e-06,2.7e-05,7.6e-05,7.9e-05,0.001881,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000584,1,1,171,733,136,136,136,136,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.1e-05,2e-06,5e-06,2e-06,1e-06,0,0.000114,1e-06,3e-05,7.8e-05,8.2e-05,0.001941,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.0004,0,1,195,834,185,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001884,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000367,0,1,176,743,166,166,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001887,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000363,0,1,168,729,158,158,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001886,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.00029,0,1,132,564,122,122,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001905,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000455,1,1,146,605,120,120,120,120,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3e-05,2e-06,6e-06,0,0,0,4.9e-05,1e-06,2.3e-05,5.4e-05,5.7e-05,0.00188,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000248,0,1,120,451,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001867,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000227,0,1,91,358,81,81,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001888,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000381,1,3,110,412,88,88,86,88,0,1,0,0,0,1,0,0,0,1,1,0,1,0,2,0,7.2e-05,2e-06,5e-06,0,0,0,9e-06,1e-06,1.5e-05,3.8e-05,4.3e-05,0.001885,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000156,0,1,56,179,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001906,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000124,0,1,54,119,44,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001927,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000114,0,1,27,54,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001903,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.001341,1,1,286,1231,229,229,229,229,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000412,2e-06,7e-06,0,0,0,0.000303,1e-06,4.6e-05,0.000123,0.000126,0.001881,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000375,0,1,176,684,134,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001874,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000653,1,1,190,804,151,151,151,151,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000147,2e-06,6e-06,0,0,0,5.5e-05,0,2.9e-05,8e-05,8.2e-05,0.001868,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000409,0,1,193,841,183,183,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001879,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000363,0,1,167,707,157,157,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001888,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000305,0,1,137,567,127,127,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.00197,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000284,0,1,125,516,115,115,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001923,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000342,0,1,154,619,132,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001898,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000728,1,1,222,936,164,164,164,164,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.7e-05,2e-06,6e-06,0,0,0,0.000166,1e-06,3.5e-05,8.9e-05,9.2e-05,0.001919,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000677,1,1,183,749,139,139,139,139,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5e-05,2e-06,5e-06,0,0,0,0.000188,1e-06,3.1e-05,8.5e-05,8.9e-05,0.00187,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000422,0,1,224,848,141,140,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001881,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000932,1,1,210,846,151,151,151,151,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.8e-05,2e-06,7e-06,0,0,0,0.000389,1e-06,4.5e-05,0.000125,0.000128,0.001898,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000646,0,1,384,1371,177,176,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001911,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000415,0,1,145,594,135,135,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002294,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000322,0,1,143,542,126,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.00191,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000334,1,1,80,306,53,53,53,53,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.1e-05,1e-06,4e-06,0,0,0,5.9e-05,1e-06,2e-05,4.5e-05,4.8e-05,0.001923,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000681,1,1,126,456,66,66,66,66,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000233,2e-06,4e-06,0,0,0,0.000135,1e-06,2.9e-05,9.9e-05,0.000103,0.001895,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.0007,1,1,79,246,38,38,38,38,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000356,2e-06,4e-06,0,0,0,0.000111,1e-06,2.6e-05,7.2e-05,7.4e-05,0.001961,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
9e-05,0,1,19,39,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001935,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.001418,1,1,273,1147,198,197,197,197,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000472,2e-06,7e-06,0,0,0,0.000356,1e-06,4.8e-05,0.000141,0.000144,0.001898,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000416,0,1,204,863,194,194,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.00189,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
0.000354,0,1,163,670,153,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001877,WDG+R+C+T+BP with AStar,EECBS/20241218_1629.scen
