runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.001056,1,1,257,1120,192,192,192,192,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000291,2e-06,8e-06,0,0,0,0.000195,0,4e-05,0.000133,0.000138,0.001951,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000706,1,1,222,961,180,180,180,180,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.4e-05,2e-06,6e-06,0,0,0,0.000155,1e-06,3.2e-05,8.7e-05,9.1e-05,0.001993,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000384,0,1,173,705,153,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001949,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000218,0,1,94,343,84,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001902,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000398,1,3,95,366,60,60,58,60,0,1,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0.000104,2e-06,4e-06,0,0,0,3e-05,1e-06,1.8e-05,6.3e-05,6.7e-05,0.0019,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000705,1,1,142,515,85,85,85,85,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.2e-05,2e-06,4e-06,0,0,0,0.000312,1e-06,4.3e-05,0.000107,0.00011,0.001901,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000269,0,1,121,410,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001981,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000183,0,1,69,221,59,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001912,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
8.8e-05,0,1,11,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001907,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.00036,0,1,171,706,161,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001952,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000394,0,1,186,780,176,176,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001888,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000799,1,1,207,774,130,130,130,130,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.2e-05,2e-06,7e-06,0,0,0,0.000281,1e-06,3.9e-05,0.000102,0.000106,0.001909,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000346,0,1,158,644,145,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.00192,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.00063,1,1,202,866,167,167,167,167,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.7e-05,2e-06,6e-06,0,0,0,9.9e-05,2e-06,3.3e-05,8.1e-05,8.3e-05,0.001929,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.001023,1,1,241,1033,163,163,163,163,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8.8e-05,2e-06,7e-06,0,0,0,0.000386,2e-06,3.8e-05,0.000162,0.000168,0.001891,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.001237,1,1,239,999,186,186,186,186,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000465,1e-06,6e-06,0,0,0,0.000237,1e-06,3.9e-05,9.7e-05,0.000101,0.001919,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000385,0,1,182,763,170,170,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.00191,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.001112,1,1,252,1091,194,194,194,194,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000314,2e-06,7e-06,0,0,0,0.000162,0,3.6e-05,0.000122,0.000126,0.001978,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000379,0,1,178,753,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001884,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000922,1,1,257,996,179,179,179,179,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000267,2e-06,5e-06,0,0,0,0.00014,0,2.6e-05,8.5e-05,8.8e-05,0.001938,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.001138,1,1,194,790,107,107,107,107,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000327,2e-06,7e-06,0,0,0,0.000352,1e-06,4e-05,0.000162,0.000167,0.001934,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.00083,1,1,167,633,96,96,96,96,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000265,2e-06,5e-06,0,0,0,0.000161,1e-06,3.1e-05,0.000105,0.000108,0.001924,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000251,0,1,115,409,82,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001957,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000867,1,1,146,561,82,82,82,82,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000287,2e-06,5e-06,0,0,0,0.000216,0,3.8e-05,0.000101,0.000104,0.0019,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.00013,0,1,47,140,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001913,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000121,0,1,44,127,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001932,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
9.4e-05,0,1,18,34,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001878,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000661,1,1,213,901,178,178,178,178,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000139,1e-06,5e-06,0,0,0,4.6e-05,1e-06,2.6e-05,6.7e-05,7e-05,0.001909,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000801,1,1,216,900,166,166,166,166,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6e-05,2e-06,7e-06,0,0,0,0.000251,1e-06,3.8e-05,0.000108,0.000112,0.001895,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000845,1,1,217,915,177,177,177,177,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000211,2e-06,6e-06,1e-06,0,0,0.00015,1e-06,2.4e-05,7.2e-05,7.5e-05,0.001902,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.00035,0,1,159,674,149,149,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001941,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000312,0,1,138,551,127,127,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001909,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.00033,0,1,152,625,142,142,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001976,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000378,0,1,177,749,167,167,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001878,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000735,1,1,191,809,138,138,138,138,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000228,2e-06,5e-06,0,0,0,8.4e-05,0,1.5e-05,8.1e-05,8.4e-05,0.001896,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.001416,1,1,227,913,169,169,169,169,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.3e-05,3e-06,1e-05,0,0,0,0.000564,1e-06,6.6e-05,0.000182,0.000188,0.002842,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000293,0,1,128,490,118,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001924,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000319,0,1,151,612,136,136,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001973,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000345,0,1,156,640,146,146,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001887,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000207,0,1,99,350,85,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001913,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.00035,1,1,87,327,57,57,57,57,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.4e-05,2e-06,4e-06,0,0,0,7.2e-05,1e-06,2e-05,4.7e-05,5e-05,0.001926,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
9.5e-05,0,1,19,45,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001887,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
9.5e-05,0,1,16,30,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001917,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000395,0,1,184,783,171,171,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001958,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000618,1,1,172,713,133,131,131,131,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000159,3e-06,6e-06,0,0,0,5.3e-05,1e-06,2.6e-05,6.7e-05,6.9e-05,0.001899,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000863,1,1,186,792,142,142,142,142,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000364,1e-06,6e-06,0,0,0,7.9e-05,0,1.5e-05,7.1e-05,7.3e-05,0.00195,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000277,0,1,127,527,113,113,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001948,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000999,1,1,191,761,140,140,140,140,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00031,2e-06,5e-06,0,0,0,0.000256,0,4e-05,0.0001,0.000104,0.001928,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.001387,1,1,259,1073,169,169,169,169,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000529,2e-06,7e-06,0,0,0,0.000306,2e-06,3.3e-05,0.000157,0.000162,0.001914,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000534,1,1,185,787,156,156,156,156,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.7e-05,2e-06,6e-06,0,0,0,6.5e-05,1e-06,2.6e-05,6.2e-05,6.6e-05,0.001887,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000431,0,1,210,898,196,195,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001896,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.001243,1,1,247,1034,190,190,190,190,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000401,2e-06,6e-06,0,0,0,0.000269,0,4.7e-05,0.000112,0.000115,0.00188,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.001442,1,1,261,1111,206,206,206,206,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000477,3e-06,7e-06,0,0,0,0.000313,1e-06,5.2e-05,0.000138,0.000141,0.002071,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000691,1,1,206,871,169,169,169,169,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000149,1e-06,6e-06,0,0,0,8.2e-05,1e-06,2.8e-05,7.7e-05,8.1e-05,0.001896,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000579,1,1,171,719,145,145,145,145,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000126,2e-06,6e-06,0,0,0,5.1e-05,1e-06,2.4e-05,5.5e-05,5.7e-05,0.001875,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000286,0,1,122,497,112,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001885,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.00048,1,3,158,566,93,93,91,93,0,1,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0.000111,2e-06,6e-06,0,0,0,2e-05,1e-06,1.9e-05,7.6e-05,8.1e-05,0.001838,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000541,1,1,142,570,108,108,108,108,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00014,2e-06,5e-06,0,0,0,5.3e-05,0,2.4e-05,7.2e-05,7.4e-05,0.001889,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000466,1,1,115,453,76,76,76,76,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4e-05,2e-06,4e-06,0,0,0,0.000111,1e-06,2.7e-05,7.5e-05,7.9e-05,0.001865,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000191,0,1,80,289,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001928,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
9.2e-05,0,1,23,62,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001897,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
8e-05,0,1,11,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001921,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000483,0,1,237,1009,226,226,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001901,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000446,0,1,221,940,211,211,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001901,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000462,0,1,227,949,206,206,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001923,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000888,1,1,227,969,180,180,180,180,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000239,1e-06,6e-06,0,0,0,0.000144,1e-06,3.1e-05,9.2e-05,9.5e-05,0.001885,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000433,0,1,216,929,206,206,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001886,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000782,1,1,231,981,176,176,176,176,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.5e-05,1e-06,7e-06,0,1e-06,0,0.000205,1e-06,3.6e-05,0.000103,0.000105,0.00191,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000683,1,1,221,946,177,177,177,177,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.3e-05,2e-06,6e-06,0,0,0,0.000134,1e-06,3.4e-05,9.6e-05,9.9e-05,0.0019,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.001318,1,1,270,1103,200,200,200,200,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000489,1e-06,6e-06,0,0,0,0.000247,1e-06,4.4e-05,0.000125,0.000129,0.001901,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000402,0,1,130,507,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.002695,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000189,0,1,71,283,61,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001886,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.00019,0,1,75,263,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001896,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000128,0,1,40,137,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001946,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000104,0,1,25,71,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001908,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.0001,0,1,22,59,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001891,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
8.1e-05,0,1,12,18,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001898,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000411,0,1,184,783,171,171,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001943,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000287,0,1,119,486,109,109,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001928,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000481,1,1,119,461,80,80,80,80,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.4e-05,2e-06,6e-06,0,0,0,0.000123,1e-06,2.6e-05,7.6e-05,7.8e-05,0.001934,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000249,0,1,108,429,98,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001903,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000337,0,1,152,607,142,142,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.00191,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000308,0,1,138,560,128,128,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.00187,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000365,0,1,175,707,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001906,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.001403,1,1,243,986,163,163,163,163,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000502,2e-06,7e-06,0,0,0,0.000371,1e-06,5e-05,0.000143,0.000147,0.001901,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000423,0,1,212,878,184,184,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001922,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000416,0,1,202,813,174,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001925,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000682,1,1,210,893,170,170,170,170,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.1e-05,2e-06,6e-06,0,0,0,0.000145,1e-06,3.5e-05,9.5e-05,9.9e-05,0.001898,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000307,0,1,136,559,126,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001903,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000255,0,1,113,448,103,103,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001856,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000234,0,1,88,304,78,78,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001916,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000184,0,1,64,212,54,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001889,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.00014,0,1,52,167,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001943,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
0.000555,1,1,81,269,44,44,44,44,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000187,2e-06,4e-06,0,0,0,0.000128,0,2.8e-05,7.7e-05,7.9e-05,0.001917,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
9.5e-05,0,1,18,33,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.00188,WDG+R+C+T+BP with AStar,EECBS/20241218_1509.scen
