runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.001247,1,1,339,1442,239,239,239,239,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000115,2e-06,8e-06,0,0,0,0.000377,1e-06,5.5e-05,0.000174,0.000181,0.001916,WDG+R+C+T+BP with AStar,EECBS/20241218_1501.scen
0.00031,0,1,147,598,134,134,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001903,WDG+R+C+T+BP with AStar,EECBS/20241218_1501.scen
0.000431,0,1,176,764,166,166,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001982,WDG+R+C+T+BP with AStar,EECBS/20241218_1501.scen
0.000456,0,1,218,945,208,208,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001897,WDG+R+C+T+BP with AStar,EECBS/20241218_1501.scen
0.001975,1,1,322,1282,195,193,193,193,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000445,2e-06,1e-05,0,0,0,0.000637,2e-06,5.5e-05,0.000274,0.000282,0.002786,WDG+R+C+T+BP with AStar,EECBS/20241218_1501.scen
0.000386,0,1,168,711,158,158,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001888,WDG+R+C+T+BP with AStar,EECBS/20241218_1501.scen
0.000416,0,1,199,828,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001925,WDG+R+C+T+BP with AStar,EECBS/20241218_1501.scen
0.000349,0,1,167,695,146,146,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001887,WDG+R+C+T+BP with AStar,EECBS/20241218_1501.scen
0.000499,0,1,166,647,127,127,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.002856,WDG+R+C+T+BP with AStar,EECBS/20241218_1501.scen
0.000323,0,1,149,630,137,137,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.00186,WDG+R+C+T+BP with AStar,EECBS/20241218_1501.scen
