runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.000833,1,1,239,1030,182,182,182,182,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000161,2e-06,8e-06,0,0,0,0.00014,1e-06,4e-05,0.000123,0.000127,0.001883,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
0.000498,1,1,171,718,145,145,145,145,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0001,2e-06,5e-06,0,0,0,1.9e-05,1e-06,1e-05,3.1e-05,3.3e-05,0.001887,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
0.001022,1,1,267,1103,183,181,181,181,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000339,2e-06,8e-06,0,0,0,0.000128,1e-06,4.3e-05,0.000148,0.000152,0.001883,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
0.000884,1,1,290,1239,224,223,223,223,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000231,2e-06,6e-06,0,0,0,8.4e-05,1e-06,2e-05,9.7e-05,0.0001,0.001931,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
0.000379,0,1,190,774,157,157,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.00188,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
0.000343,0,1,159,670,149,149,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001881,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
0.00016,0,1,63,243,53,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001892,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
0.000409,1,1,92,336,57,57,57,57,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.1e-05,2e-06,5e-06,0,0,0,0.000102,2e-06,1.9e-05,6.6e-05,6.8e-05,0.001892,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
0.000418,1,1,79,251,37,37,37,37,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000147,1e-06,4e-06,0,0,0,5.4e-05,0,2e-05,6.7e-05,7e-05,0.001884,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
0.000249,1,1,37,112,17,17,17,17,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.6e-05,2e-06,3e-06,0,0,0,1.6e-05,1e-06,5e-06,1.8e-05,2e-05,0.001922,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
0.000201,1,1,21,42,5,5,5,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8e-05,2e-06,2e-06,0,0,0,1.3e-05,0,3e-06,1.2e-05,1.4e-05,0.001876,WDG+R+C+T+BP with AStar,EECBS/20241218_1503.scen
