runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.001071,1,1,210,814,135,135,135,135,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.7e-05,3e-06,7e-06,0,0,0,0.000313,2e-06,4.8e-05,0.000132,0.000136,0.002834,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000771,1,1,160,621,99,99,99,99,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000275,2e-06,5e-06,0,0,0,0.000135,0,2.8e-05,9.6e-05,9.9e-05,0.001946,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000486,1,1,130,486,80,80,80,80,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.9e-05,1e-06,6e-06,0,0,0,0.000131,1e-06,2.9e-05,7.4e-05,7.7e-05,0.001882,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000173,0,1,64,207,54,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002049,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000126,0,1,35,89,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.00189,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
9.9e-05,0,1,29,57,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001895,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000514,0,1,265,1109,231,230,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.002095,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000367,0,1,185,732,170,169,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001954,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000579,1,1,191,807,142,141,141,141,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.3e-05,3e-06,7e-06,0,0,0,7.9e-05,2e-06,2.8e-05,6.4e-05,6.8e-05,0.001937,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000432,0,1,206,870,194,194,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001966,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000427,0,1,196,849,186,186,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001938,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000362,0,1,159,674,149,149,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001891,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000308,0,1,137,573,127,127,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001927,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000341,0,1,156,629,146,146,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001936,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000376,1,1,130,510,113,113,113,113,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.6e-05,2e-06,5e-06,0,0,0,1.7e-05,2e-06,8e-06,1.9e-05,2.3e-05,0.001937,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000816,1,1,142,578,111,111,111,111,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00023,2e-06,8e-06,0,0,0,0.000106,1e-06,1.8e-05,6.2e-05,6.6e-05,0.002654,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000636,1,1,164,648,131,131,131,131,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000181,2e-06,6e-06,0,0,0,7.6e-05,1e-06,2.8e-05,6.9e-05,7.2e-05,0.001985,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000484,1,1,132,530,104,104,104,104,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000123,3e-06,6e-06,0,0,0,3.1e-05,0,2e-05,4.6e-05,4.9e-05,0.001925,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000725,1,1,215,805,113,113,113,113,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000211,3e-06,6e-06,0,0,0,9.8e-05,1e-06,1.5e-05,0.000129,0.000133,0.001902,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000501,1,3,155,598,109,109,107,109,0,1,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0.000125,2e-06,7e-06,0,0,0,2e-05,1e-06,2e-05,7.8e-05,8.3e-05,0.001934,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.00039,1,1,86,321,54,54,54,54,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.6e-05,1e-06,4e-06,0,0,0,9.4e-05,2e-06,2.3e-05,5.8e-05,6e-05,0.001898,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000808,1,1,152,567,52,52,52,52,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000237,2e-06,7e-06,0,0,0,0.000212,1e-06,3.1e-05,0.000159,0.000164,0.00204,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000571,1,1,88,255,42,42,42,42,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.3e-05,3e-06,5e-06,0,0,0,0.000251,2e-06,3.6e-05,9.7e-05,0.000101,0.00192,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000107,0,1,26,54,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001921,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000455,0,1,220,889,186,186,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.001948,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000593,0,1,361,1286,175,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.00201,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000353,0,1,163,685,153,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001958,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000833,1,1,354,1288,141,140,140,140,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5e-05,3e-06,7e-06,0,0,0,0.000138,2e-06,3.3e-05,0.000178,0.000182,0.001893,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.00025,0,1,112,434,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001896,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000675,1,1,125,445,83,83,83,83,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8e-05,3e-06,6e-06,0,0,0,0.000193,1e-06,3.1e-05,7.7e-05,8.1e-05,0.002735,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000271,0,1,123,436,113,113,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001986,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000663,1,1,153,593,97,97,97,97,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000199,3e-06,6e-06,0,0,0,6.2e-05,0,1.4e-05,8.9e-05,9.1e-05,0.001966,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000307,0,1,140,563,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001889,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000304,0,1,130,492,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001883,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000598,1,1,159,638,117,117,117,117,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.8e-05,3e-06,6e-06,0,0,0,0.000139,2e-06,3e-05,9.1e-05,9.5e-05,0.001893,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000439,1,1,101,346,71,71,71,71,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000117,3e-06,6e-06,0,0,0,4.5e-05,0,2.2e-05,5.7e-05,5.9e-05,0.001901,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000949,1,1,169,603,105,105,105,105,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.3e-05,3e-06,5e-06,0,0,0,0.000453,1e-06,3.4e-05,0.000106,0.000109,0.00193,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000177,0,1,62,186,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001971,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
9e-05,0,1,18,30,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.002012,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000481,0,1,238,986,223,223,223,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.001923,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000389,0,1,185,790,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001908,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.00041,0,1,188,727,158,158,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.001946,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000607,1,3,199,795,149,149,147,149,0,1,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0.000132,2e-06,8e-06,0,0,0,3.1e-05,1e-06,2.4e-05,8.1e-05,8.7e-05,0.002007,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000599,1,1,201,852,151,151,151,151,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.4e-05,3e-06,6e-06,0,0,0,7.7e-05,1e-06,2.6e-05,7.7e-05,8.1e-05,0.001913,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000332,0,1,156,652,146,146,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001901,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000358,0,1,149,603,139,139,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001934,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000697,1,1,208,840,157,155,155,155,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.4e-05,3e-06,7e-06,0,0,0,0.000118,2e-06,3e-05,8.4e-05,8.8e-05,0.002023,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000322,0,1,151,617,141,141,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.00191,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000354,0,1,159,675,149,149,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001889,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000429,0,1,183,766,172,172,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001902,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000342,0,1,158,664,148,148,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001912,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000574,1,1,183,763,131,131,131,131,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.4e-05,3e-06,7e-06,0,0,0,8.8e-05,2e-06,2.6e-05,9.7e-05,0.000101,0.001912,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000297,0,1,129,491,112,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001907,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000532,1,1,127,506,97,97,97,97,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000124,2e-06,7e-06,0,0,0,5.8e-05,0,2.2e-05,5.9e-05,6.2e-05,0.001901,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000245,0,1,102,401,91,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001908,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000221,0,1,85,305,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001977,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000188,0,1,50,146,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001887,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000145,0,1,52,125,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001914,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000598,1,1,97,281,43,43,43,43,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.7e-05,3e-06,3e-06,0,0,0,0.000275,1e-06,3.1e-05,9.7e-05,0.0001,0.001924,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000469,0,1,225,949,215,215,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001915,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000393,0,1,182,785,172,172,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001929,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000343,0,1,156,649,144,144,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001906,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000363,0,1,173,707,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001905,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000593,0,1,308,1260,234,233,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.001884,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000437,0,1,198,843,186,186,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001874,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000727,1,1,231,1005,192,192,192,192,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.9e-05,2e-06,7e-06,0,0,0,0.000112,2e-06,3.4e-05,8.6e-05,9e-05,0.001866,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000567,0,1,275,1087,213,212,212,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001887,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000375,0,1,175,716,161,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002044,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.001283,1,1,217,890,171,170,170,170,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000223,3e-06,1.2e-05,0,0,0,6.8e-05,1e-06,2.8e-05,8.8e-05,9.3e-05,0.004156,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000892,1,1,222,916,167,167,167,167,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.7e-05,2e-06,7e-06,0,0,0,0.000325,1e-06,4.7e-05,0.000127,0.000131,0.001933,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000317,0,1,139,522,128,128,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001883,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.00022,0,1,90,317,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001916,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000195,0,1,82,284,72,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001859,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000435,1,1,79,281,44,44,44,44,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.9e-05,2e-06,5e-06,0,0,0,0.000113,1e-06,2.8e-05,8.6e-05,8.9e-05,0.001898,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000842,1,1,132,385,68,68,68,68,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.4e-05,3e-06,5e-06,0,0,0,0.000446,1e-06,4.9e-05,0.000118,0.000121,0.001922,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000138,0,1,31,63,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001927,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000979,1,1,285,1244,233,233,233,233,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.8e-05,2e-06,1.8e-05,0,0,0,0.000271,1e-06,4.2e-05,0.000114,0.000117,0.00195,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000358,0,1,143,587,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001972,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000295,0,1,126,538,116,116,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001889,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000358,0,1,161,638,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.002658,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000319,0,1,139,578,129,129,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001918,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000421,0,1,197,842,186,186,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001922,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000321,0,1,143,556,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001887,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000304,0,1,136,544,126,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001932,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000346,0,1,165,658,153,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001883,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.00033,0,1,140,553,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001953,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000539,1,1,177,718,131,131,131,131,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.3e-05,2e-06,5e-06,0,0,0,8.1e-05,1e-06,2.3e-05,6.5e-05,6.9e-05,0.001886,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000268,0,1,122,477,112,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001994,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000264,0,1,98,375,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001905,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000264,0,1,112,413,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001902,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000631,1,1,154,604,107,107,107,107,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.5e-05,3e-06,5e-06,0,0,0,0.000183,2e-06,3e-05,9.5e-05,9.8e-05,0.001872,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000277,0,1,114,427,104,104,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.00191,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000148,0,1,44,115,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.00189,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000117,0,1,30,61,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.00194,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.000471,0,1,240,1011,221,221,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001943,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
0.00029,0,1,106,427,96,96,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002034,WDG+R+C+T+BP with AStar,EECBS/20241218_1544.scen
